5.74574	1.72782	
9.81361	1.93199	
3.59766	2.19476	

5.91287	18.8533	
1.27461	2.25341	
0.548634	2.36463	
2.66586	6.14929	
1.11418	2.2118	
0.82621	4.34565	
7.7148	5.16122	
1.61572	3.78353	
0.583835	13.3037	
0.425501	5.54609	
0.105454	0.182266	
1.39605	0.532589	
0.676412	1.44245	
-0.726853	1.65785	
3.64957	2.73724	
4.9686	1.33992	
0.713815	3.17474	

8.4532	3.10888	
1.08214	11.2735	
1.13016	0.924296	
1.29082	0.964609	
10.4658	0.768362	
-0.58649	7.33106	
8.7053	4.15854	
2.27361	1.00977	
3.41169	2.42268	
0.856451	1.67165	
0.975736	0	
1.86329	5.31977	
0.196352	1.50747	
0.249172	2.77899	
0.915673	1.36929	
1.54547	1.82145	
2.39708	5.40944	

3.23525	3.79209	
0.317705	1.79993	
0.820165	3.42913	
2.17123	0.660746	
2.16525	9.75597	
0.709717	1.69098	
2.38975	4.35359	
2.76937	0.958915	
3.28868	0.812329	
1.17525	0.8644	
0.394253	0	
2.68099	2.53147	
0.561921	1.24167	
0.698037	2.78629	
0.804482	2.04401	
1.60002	1.07764	
1.77785	4.15365	

7.61434	13.7594	
0.299097	5.05463	
0.942118	6.54967	
1.0838	0.647404	
1.70004	9.4961	
0.433057	7.07606	
1.23657	4.25921	
1.11169	9.77619	
3.28058	3.81525	
1.30073	1.97289	
0.960534	0	
0.969864	0.992908	
0.874443	0.672756	
0.389616	0.784314	
3.22665	1.00214	
0.405986	1.50224	
0.607209	2.48931	

5.84357	15.637	
1.11458	1.72383	
1.17009	6.11725	
1.60745	2.47945	
4.12016	7.05458	
0.323124	6.39093	
5.52422	1.81632	
1.87841	8.62447	
0.514791	1.53434	
0.520418	4.56138	
0.433431	0	
2.1095	1.24896	
0.132107	2.08003	
0.735957	1.18013	
1.61971	0.774646	
2.04846	1.2691	
11.719	0.790319	

1.47925	5.05122	
1.56286	6.3405	
1.29861	4.5456	
2.27546	5.26025	
8.81509	4.90812	
-0.0261361	1.55487	
1.73693	2.50643	
0.572918	2.31288	
1.06846	0.990913	
1.29585	2.9848	
0.754731	0	
2.58185	1.18427	
0.462317	1.03403	
0.319832	3.14556	
1.20704	0.499287	
3.5713	1.87004	
8.81895	0.494675	

6.01197	7.80255	
2.20776	7.65719	
0.513769	2.32196	
1.72291	4.03682	
7.45543	10.2628	
0.068513	4.09442	
0.807256	2.64503	
0.477616	2.80563	
2.24826	2.10696	
1.16868	1.05518	
0.364064	0	
5.20784	1.03944	
0.595178	1.16256	
-0.504001	1.94498	
0.662984	2.07078	
0.951228	1.24968	
2.80624	5.73687	

3.90175	6.21677	
2.4695	1.89613	
1.18975	1.30356	
0.488677	5.98003	
3.71222	6.2973	
0.60531	1.26085	
1.71933	0.704133	
0.776385	5.42139	
2.47709	5.97731	
1.40837	0.936538	
0.535635	0	
1.18888	2.54748	
0.915384	0.409516	
-0.117664	1.09394	
0.588085	0.822436	
5.30703	0.348097	
2.86964	9.21162	

1.95567	5.81932	
0.955836	5.02449	
0.256365	2.79224	
0.638307	2.992	
8.77632	8.42859	
0.794192	4.70555	
4.27673	0.875685	
1.11337	8.77808	
1.19858	8.83145	
1.16882	3.57523	
0.355598	0	
4.4772	0.896156	
1.06406	0.63802	
-0.0276163	2.45846	
3.72287	0.697454	
1.46419	0.520142	
3.43154	4.61409	

2.69726	1.05947	
3.32087	1.58827	
0.356339	1.47723	
1.50911	1.41553	
1.34784	2.16433	
0.248082	3.49301	
8.47572	0.273797	
3.2169	1.4569	
1.74009	4.46074	
0.910931	0.976525	
0.879192	0	
3.82974	0.922267	
0.494249	1.1605	
-0.572108	1.41387	
5.94025	0.142922	
4.9938	0.875136	
2.72928	7.52728	

1.13593	1.05589	
1.27829	1.55248	
0.909639	1.89278	
1.86836	4.50087	
4.59125	3.05061	
0.371743	2.098	
3.00824	1.71692	
1.38518	1.30035	
1.03912	3.13068	
1.38611	0.902996	
0.661002	0	
0.640814	1.32602	
0.101178	0.23689	
0.288518	0.662552	
1.67273	0.80578	
2.58844	0.81469	
5.07734	2.74574	

1.9365	0.20866	
0.967832	4.04796	
1.12016	1.14615	
1.85496	1.03221	
1.73975	1.32645	
0.45195	2.06573	
2.79869	1.10935	
0.941998	6.17792	
2.50814	1.9298	
1.27784	0.906881	
0.585387	0	
1.21302	0.518503	
0.585861	0.451971	
-0.479309	1.22344	
3.90066	0.745214	
3.70461	0.476768	
6.53938	4.23409	

1.18685	0.947114	
1.23246	4.41694	
0.577891	1.46895	
1.55574	1.8919	
0.913327	2.77502	
0.971283	0.842972	
0.857052	0.523928	
0.861079	1.88841	
2.57926	2.55791	
0.886414	0.781572	
0.148859	0	
1.90821	1.16573	
0.783702	0.971288	
0.58749	0.815659	
3.38722	0.887362	
3.00365	0.614173	
4.12736	0.747913	

1.43178	6.42593	
1.99743	1.30959	
0.618353	1.74748	
0.468301	1.16781	
1.41912	1.77861	
0.341585	4.45379	
1.38665	2.17342	
1.38065	0.845476	
1.01128	1.11597	
1.06408	1.54182	
0.495337	0	
3.07218	1.32326	
0.188297	0.599436	
0.358658	1.18415	
2.70699	1.06617	
0.459624	0.79455	
3.18004	0.893384	

1.99503	3.02744	
1.18802	2.01148	
0.232606	0.650752	
0.741041	2.59621	
2.49767	3.34867	
0.464774	1.75281	
0.710591	0.930956	
1.13833	0.848096	
3.93529	0.468866	
2.37719	0.779519	
1.50158	0	
1.53771	1.02533	
0.536189	0.582955	
0.488053	0.354507	
3.99633	0.000191557	
0.547225	0.749206	
5.9458	0.975872	

1.09579	1.35761	
3.00788	1.02594	
1.01322	1.30276	
0.837553	3.66988	
6.04829	2.91338	
0.243537	0.853859	
3.81642	0.989075	
1.54158	2.09485	
0.952039	0.135307	
0.654651	2.44731	
0.916724	0	
0.409568	0.594396	
0.826283	0.903348	
0.793119	1.54699	
1.06868	0.608275	
0.257328	1.09566	
2.37684	3.47802	

2.13063	0.823958	
1.19963	0.565823	
1.64442	2.2824	
0.954536	0.466082	
3.49693	1.98661	
0.293006	1.62163	
4.63175	1.31441	
0.697783	2.64222	
2.05045	2.74431	
0.679149	1.67644	
0.119046	0	
2.08539	0.986941	
0.878261	0.211346	
0.711709	0.392104	
0.656893	0	
1.7751	0.938284	
2.43151	2.36188	

2.61993	0.885959	
0.555064	1.55618	
1.52601	1.86996	
0.344557	2.55845	
4.88143	0.843615	
0.921069	0.788045	
2.44	1.01046	
1.41852	0.997198	
2.36444	0.793738	
0.549802	0.447472	
1.07665	-0.331148	
1.21548	0.612315	
0.974884	0.149455	
0.189461	0.858608	
2.99164	0	
1.59219	0.244428	
1.54555	1.05481	

3.19689	3.33722	
3.31054	1.53828	
1.47545	1.59466	
1.04324	1.15462	
1.49763	1.7066	
0.501117	0.981228	
3.56549	0.963339	
0.909244	0.219251	
3.74127	2.80536	
1.06631	0.89387	
1.11913	-0.351504	
1.68898	1.8171	
1.84472	0	
0.531297	0.665235	
1.8948	0	
1.22599	0.010865	
1.59824	2.65254	

1.30699	2.00503	
1.51754	1.34055	
0.415999	2.92205	
1.3405	2.00829	
1.13983	4.96934	
0.652024	1.22497	
1.32022	0.404659	
1.49514	3.17612	
3.67555	1.22102	
0.966411	0.683472	
0.379339	0.350086	
2.07367	1.47725	
0.338297	0	
0.0150341	1.28642	
0.971878	0	
2.02483	0.598609	
1.01737	4.40134	

0.464992	0.847337	
3.03761	1.0494	
1.27727	1.63382	
2.04881	0.758106	
2.28093	1.37416	
0.196356	1.4162	
3.16573	0.74983	
2.80241	0.501668	
0.6354	2.75452	
0.847369	0.770365	
0.580292	0	
0.770003	1.00491	
0.0966569	0	
0	0.961853	
0.145782	0	
1.56493	0.711893	
2.11502	1.62959	

2.32668	0.978217	
2.11117	0.866137	
1.51652	1.00867	
0.494766	1.28527	
4.62773	0.794083	
0.322718	1.48192	
0.969287	1.02399	
0.646489	0.433619	
0.637249	1.71687	
0.692188	0.338717	
0.992865	0	
1.53725	0.644521	
0.394143	0	
0	0.953265	
1.68234	0	
0.735422	1.08135	
5.59801	0.713501	

1.18401	1.11015	
2.10663	0.501245	
1.23862	0.985033	
0.87449	0.433723	
3.09943	0.48767	
0.463863	0.539993	
1.45379	0.626512	
1.14736	0.978032	
2.49006	2.21118	
0.539116	1.09223	
1.05842	0	
2.15417	0.384494	
0.300717	0	
0	0.611391	
0.760741	0	
0.7728	0.981035	
2.28378	2.6717	

1.14844	1.28139	
0.622887	1.57352	
1.02077	0.849686	
0.66667	2.30271	
2.81032	0.684635	
0.73545	2.45681	
1.1953	0.204745	
1.67105	0.562391	
0.348167	0.297267	
1.01087	0.771338	
1.28368	0	
1.29947	0.484559	
1.01224	0	
0	0.553062	
1.73498	0	
0.658437	0.225424	
1.29179	0.561595	

2.16022	2.15066	
1.07509	1.40085	
0.59482	0.676978	
1.12251	1.70659	
0.858687	0.580894	
0	0.775162	
0.726087	0.387571	
1.20925	1.30558	
2.57974	1.10123	
0.378224	0.757121	
0	0	
0.74475	1.09371	
0.238883	0	
0	0	
0.728642	0	
1.08093	0	
4.03457	1.08442	

0.868219	2.40476	
0.710076	1.65761	
0	0.867665	
0.724296	0.270747	
0.54988	2.8377	
0	2.23993	
2.13547	0.822429	
1.12653	2.00489	
1.84413	0.15752	
0.453483	0.609745	
0	0	
1.57239	1.65124	
0.673208	0	
0	0	
0.650423	0	
2.18867	0	
2.04859	1.64015	

0.560097	2.88251	
0.434509	1.40759	
0	1.00794	
0.877052	0.895277	
2.42855	0.933757	
0	0.789459	
1.24267	0	
0.977147	0.470105	
1.71686	1.88606	
0.759724	0.377365	
0	0	
0.663993	0.632343	
0.345286	0	
0	0	
0.869818	0	
1.54813	0	
1.82215	0.547676	

0.564021	2.62596	
1.87273	0.709172	
0	0.562414	
0.996568	1.02244	
1.50778	1.0999	
0	0.457547	
2.35173	0	
0.839157	1.35794	
0.234693	1.98383	
0.220832	0.85117	
0	0	
0.310871	0.693917	
0.314783	0	
0	0	
0.744339	0	
2.12372	0	
1.43162	1.91847	

1.19964	0.363484	
1.14789	1.45431	
0	0.335103	
0	0.702138	
1.73057	0.947884	
0	1.43364	
0.482349	0	
1.42619	1.53694	
0.781158	1.53654	
0	0.680563	
0	0	
0.45307	1.24381	
0.53565	0	
0	0	
1.24247	0	
1.06345	0	
0.92616	1.38075	

1.0953	0.63099	
0.759764	0.918891	
0	0.817152	
0	0.196294	
1.74643	1.49756	
0	0.673719	
0.518342	0	
0.808871	2.0199	
1.07388	1.2303	
0	0	
0	0	
0.398004	1.23484	
0.911002	0	
0	0	
0.79311	0	
0.843728	0	
3.10391	0.259977	

1.03736	0.586723	
1.2112	1.01635	
0	0.769622	
0	1.08784	
1.82964	0.827731	
0	0.598651	
1.10326	0	
0.254661	0.848517	
1.29689	1.22213	
0	0	
0	0	
0.900483	0	
0	0	
0	0	
1.03692	0	
1.44953	0	
1.07186	0.843135	

0.810682	0.200161	
0.326757	0.93241	
0	0	
0	0.494405	
1.04703	1.74201	
0	0.854397	
1.51498	0	
0.32226	0.86553	
1.12378	0.86361	
0	0	
0	0	
0.961844	0	
0	0	
0	0	
1.43071	0	
0.676925	0	
0.545693	1.27061	

1.36895	1.48664	
0.280189	0.200392	
0	0	
0	0.457372	
0.939474	1.31868	
0	0.937569	
1.06404	0	
0.763756	0.483909	
1.08701	0.894772	
0	0	
0	0	
1.16628	0	
0	0	
0	0	
1.12141	0	
0.574692	0	
1.82586	1.00025	

0.618107	1.4075	
0.669873	0	
0	0	
0	0.76264	
0.517415	0.697651	
0	0.772214	
1.58131	0	
0.207362	1.25131	
0.779141	0.617839	
0	0	
0	0	
1.49151	0	
0	0	
0	0	
0.875297	0	
1.34635	0	
1.04288	0.520872	

1.24739	1.47351	
0.453277	0	
0	0	
0	0.240208	
0.900084	1.0391	
0	0.476676	
0.309118	0	
0.244406	1.21961	
0.313961	1.27326	
0	0	
0	0	
0.437715	0	
0	0	
0	0	
0	0	
0.49324	0	
0.401301	0.916727	

1.19143	0.872198	
0.135086	0	
0	0	
0	0.396833	
0.737415	1.43627	
0	0.395994	
1.29519	0	
0.139586	0.599048	
0	0.969549	
0	0	
0	0	
1.11996	0	
0	0	
0	0	
0	0	
2.24178	0	
1.43453	0	

0	1.01055	
0.323298	0	
0	0	
0	0.728564	
0.812027	0.486682	
0	0	
0.952073	0	
0	0.793965	
0	1.51362	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.799519	0	
0.635931	0	

0	1.0299	
0	0	
0	0	
0	0.183162	
0.396341	0.747543	
0	0	
0.958516	0	
0	0.846295	
0	0.813064	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.830053	0	
1.12354	0	

0	1.11992	
0	0	
0	0	
0	0	
0.114233	0.622834	
0	0	
1.11337	0	
0	0.884682	
0	0.693483	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.437304	0	
0.427456	0	

0	1.11551	
0	0	
0	0	
0	0	
0.719667	0.36565	
0	0	
0.736736	0	
0	0	
0	0.337936	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.476656	0	
0.788431	0	

0	0.661914	
0	0	
0	0	
0	0	
0.734517	0.969179	
0	0	
0.904131	0	
0	0	
0	0.728376	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.701648	0	
0.265789	0	

0	0.465829	
0	0	
0	0	
0	0	
0	1.26603	
0	0	
0.61025	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
1.08293	0	
1.06674	0	

0	0	
0	0	
0	0	
0	0	
0	0.948931	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.491194	0	
0.945326	0	

0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.411208	0	
1.31533	0	

0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.338316	0	
1.15337	0	

0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0.95576	0	
0	0	

